posicao_papel,ticker,horizonte,janela,episodios,protecao,prot_lo,taxa_base,passa_barra,corte,divisoes_usadas,divisoes_oferecidas,pregoes_medidos,inicio_medido,fim_medido
9,POMO4,10,34,36,0.9444444444444444,0.813363293542446,0.5319554848966613,True,-1.218181960354983,3,3,3145,2014-01-02,2026-08-21
9,POMO4,3,54,42,0.9285714285714286,0.8051688018435087,0.4873096446700508,True,-1.248836044766826,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,56,42,0.9285714285714286,0.8051688018435087,0.4873096446700508,True,-1.256305800974872,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,59,42,0.9285714285714286,0.8051688018435087,0.4873096446700508,True,-1.265641894265767,3,3,3152,2014-01-02,2026-09-01
9,POMO4,10,35,34,0.9411764705882353,0.8032267906644245,0.5319554848966613,True,-1.215241441406467,3,3,3145,2014-01-02,2026-08-21
9,POMO4,3,55,41,0.926829268292683,0.8007540216233371,0.4873096446700508,True,-1.251044374767224,3,3,3152,2014-01-02,2026-09-01
9,POMO4,10,36,33,0.9393939393939394,0.797735687473645,0.5319554848966613,True,-1.208345309014271,3,3,3145,2014-01-02,2026-08-21
9,POMO4,3,57,40,0.925,0.796135251267101,0.4873096446700508,True,-1.262526934767215,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,64,40,0.925,0.796135251267101,0.4873096446700508,True,-1.263631743020154,3,3,3152,2014-01-02,2026-09-01
9,POMO4,10,37,32,0.9375,0.7919305701049926,0.5319554848966613,True,-1.211254362654975,3,3,3145,2014-01-02,2026-08-21
9,POMO4,3,66,39,0.9230769230769231,0.7912980787735568,0.4873096446700508,True,-1.268281939077183,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,65,39,0.9230769230769231,0.7912980787735568,0.4873096446700508,True,-1.262630715368939,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,51,45,0.9111111111111111,0.7877882630456604,0.4873096446700508,True,-1.239581168925493,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,67,38,0.9210526315789473,0.7862267088193818,0.4873096446700508,True,-1.277919305108708,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,69,38,0.9210526315789473,0.7862267088193818,0.4873096446700508,True,-1.271999085697895,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,50,44,0.9090909090909091,0.7833134105347255,0.4873096446700508,True,-1.237036298059268,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,72,37,0.918918918918919,0.7809037937619998,0.4873096446700508,True,-1.276297872972057,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,69,30,0.9333333333333333,0.7792645984770381,0.5047619047619047,True,-1.271999085697895,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,76,30,0.9333333333333333,0.7792645984770381,0.5047619047619047,True,-1.27230335924826,3,3,3150,2014-01-02,2026-08-28
9,POMO4,10,39,30,0.9333333333333333,0.7792645984770381,0.5319554848966613,True,-1.221787388014212,3,3,3145,2014-01-02,2026-08-21
9,POMO4,10,38,30,0.9333333333333333,0.7792645984770381,0.5319554848966613,True,-1.213585492725078,3,3,3145,2014-01-02,2026-08-21
9,POMO4,5,68,30,0.9333333333333333,0.7792645984770381,0.5047619047619047,True,-1.276978108521648,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,70,36,0.9166666666666666,0.7753102394430269,0.4873096446700508,True,-1.272794840155255,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,71,36,0.9166666666666666,0.7753102394430269,0.4873096446700508,True,-1.273878829272744,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,75,35,0.9142857142857143,0.7694249813411228,0.4873096446700508,True,-1.274672593568822,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,76,35,0.9142857142857143,0.7694249813411228,0.4873096446700508,True,-1.27230335924826,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,54,35,0.9142857142857143,0.7694249813411228,0.5047619047619047,True,-1.248836044766826,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,55,35,0.9142857142857143,0.7694249813411228,0.5047619047619047,True,-1.251044374767224,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,58,41,0.9024390243902439,0.7686854506905387,0.4873096446700508,True,-1.260421731032332,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,37,40,0.9,0.7633626001239001,0.5047619047619047,True,-1.211254362654975,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,57,34,0.9117647058823529,0.7632247257130624,0.5047619047619047,True,-1.262526934767215,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,58,34,0.9117647058823529,0.7632247257130624,0.5047619047619047,True,-1.260421731032332,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,79,34,0.9117647058823529,0.7632247257130624,0.4873096446700508,True,-1.275956040151413,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,38,39,0.8974358974358975,0.7577902730493822,0.5047619047619047,True,-1.213585492725078,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,80,33,0.9090909090909091,0.756683649240845,0.4873096446700508,True,-1.279384364455372,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,41,38,0.8947368421052632,0.751950620782978,0.5047619047619047,True,-1.220185857233971,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,39,38,0.8947368421052632,0.751950620782978,0.5047619047619047,True,-1.221787388014212,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,82,32,0.90625,0.7497730493162054,0.4873096446700508,True,-1.266677563064507,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,48,43,0.8837209302325582,0.7491675746543474,0.4873096446700508,True,-1.233489397663546,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,68,37,0.8918918918918919,0.7458240639225211,0.4873096446700508,True,-1.276978108521648,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,49,37,0.8918918918918919,0.7458240639225211,0.5047619047619047,True,-1.232996249266199,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,42,37,0.8918918918918919,0.7458240639225211,0.5047619047619047,True,-1.227695576772028,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,40,37,0.8918918918918919,0.7458240639225211,0.5047619047619047,True,-1.217497763733846,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,51,37,0.8918918918918919,0.7458240639225211,0.5047619047619047,True,-1.239581168925493,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,50,37,0.8918918918918919,0.7458240639225211,0.5047619047619047,True,-1.237036298059268,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,36,42,0.8809523809523809,0.7436833223936222,0.5047619047619047,True,-1.208345309014271,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,83,31,0.9032258064516129,0.7424609353722644,0.4873096446700508,True,-1.271392183159194,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,52,36,0.8888888888888888,0.7393890794891708,0.5047619047619047,True,-1.246192035992375,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,48,36,0.8888888888888888,0.7393890794891708,0.5047619047619047,True,-1.233489397663546,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,53,36,0.8888888888888888,0.7393890794891708,0.5047619047619047,True,-1.250897501280215,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,74,36,0.8888888888888888,0.7393890794891708,0.4873096446700508,True,-1.278351229524752,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,78,36,0.8888888888888888,0.7393890794891708,0.4873096446700508,True,-1.273503406232062,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,77,36,0.8888888888888888,0.7393890794891708,0.4873096446700508,True,-1.274831289205879,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,34,46,0.8695652173913043,0.737434983812373,0.5047619047619047,True,-1.218181960354983,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,74,30,0.9,0.7347115495257919,0.5047619047619047,True,-1.278351229524752,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,73,30,0.9,0.7347115495257919,0.5047619047619047,True,-1.274081686261107,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,85,30,0.9,0.7347115495257919,0.4873096446700508,True,-1.268253130388773,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,86,30,0.9,0.7347115495257919,0.4873096446700508,True,-1.26800356890403,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,56,35,0.8857142857142857,0.7326219562807548,0.5047619047619047,True,-1.256305800974872,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,49,45,0.8666666666666667,0.7320750459065521,0.4873096446700508,True,-1.232996249266199,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,35,45,0.8666666666666667,0.7320750459065521,0.5047619047619047,True,-1.215241441406467,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,43,39,0.8717948717948718,0.7257005895552842,0.5047619047619047,True,-1.225487291381468,3,3,3150,2014-01-02,2026-08-28
9,POMO4,10,33,34,0.8823529411764706,0.7254965128576445,0.5319554848966613,True,-1.223898714656964,3,3,3145,2014-01-02,2026-08-21
9,POMO4,3,47,43,0.8604651162790697,0.7206751996858508,0.4873096446700508,True,-1.231962770317778,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,44,38,0.868421052631579,0.7191361541162467,0.5047619047619047,True,-1.236159174816353,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,45,38,0.868421052631579,0.7191361541162467,0.5047619047619047,True,-1.241405641686043,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,45,42,0.8571428571428571,0.7146061580867288,0.4873096446700508,True,-1.241405641686043,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,44,42,0.8571428571428571,0.7146061580867288,0.4873096446700508,True,-1.236159174816353,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,46,42,0.8571428571428571,0.7146061580867288,0.4873096446700508,True,-1.238748337758305,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,46,37,0.8648648648648649,0.7122522026894278,0.5047619047619047,True,-1.238748337758305,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,73,37,0.8648648648648649,0.7122522026894278,0.4873096446700508,True,-1.274081686261107,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,84,32,0.875,0.7100515798092443,0.4873096446700508,True,-1.27340071829309,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,81,32,0.875,0.7100515798092443,0.4873096446700508,True,-1.274240569691093,3,3,3152,2014-01-02,2026-09-01
9,POMO4,10,32,34,0.8529411764705882,0.6894342696048746,0.5319554848966613,True,-1.226544597333812,3,3,3145,2014-01-02,2026-08-21
9,POMO4,5,47,38,0.8421052631578947,0.687466391708095,0.5047619047619047,True,-1.231962770317778,3,3,3150,2014-01-02,2026-08-28
9,POMO4,10,28,38,0.8421052631578947,0.687466391708095,0.5319554848966613,True,-1.234319870259819,3,3,3145,2014-01-02,2026-08-21
9,POMO4,10,27,38,0.8421052631578947,0.687466391708095,0.5319554848966613,True,-1.22206793909328,3,3,3145,2014-01-02,2026-08-21
9,POMO4,10,30,33,0.8484848484848485,0.6810101802895636,0.5319554848966613,True,-1.226751933803222,3,3,3145,2014-01-02,2026-08-21
9,POMO4,10,31,33,0.8484848484848485,0.6810101802895636,0.5319554848966613,True,-1.222175307606684,3,3,3145,2014-01-02,2026-08-21
9,POMO4,10,26,38,0.8157894736842105,0.6567380056890788,0.5319554848966613,True,-1.229551064015961,3,3,3145,2014-01-02,2026-08-21
9,POMO4,10,29,34,0.8235294117647058,0.6546848689318661,0.5319554848966613,True,-1.233948465084366,3,3,3145,2014-01-02,2026-08-21
9,POMO4,10,17,45,0.8,0.6540417022050522,0.5319554848966613,True,-1.237119574000444,3,3,3145,2014-01-02,2026-08-21
9,POMO4,5,27,48,0.7916666666666666,0.6500897597426734,0.5047619047619047,True,-1.22206793909328,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,31,44,0.7954545454545454,0.6469549432217505,0.5047619047619047,True,-1.222175307606684,3,3,3150,2014-01-02,2026-08-28
9,POMO4,10,23,40,0.8,0.6435219813207653,0.5319554848966613,True,-1.235516564944217,3,3,3145,2014-01-02,2026-08-21
9,POMO4,3,43,43,0.7906976744186046,0.6395752479058332,0.4873096446700508,True,-1.225487291381468,3,3,3152,2014-01-02,2026-09-01
9,POMO4,10,16,46,0.782608695652174,0.6363756413846032,0.5319554848966613,True,-1.224974412756807,3,3,3145,2014-01-02,2026-08-21
9,POMO4,10,24,39,0.7948717948717948,0.6353557593048811,0.5319554848966613,True,-1.225683442315987,3,3,3145,2014-01-02,2026-08-21
9,POMO4,3,34,49,0.7755102040816326,0.6337569811407235,0.4873096446700508,True,-1.218181960354983,3,3,3152,2014-01-02,2026-09-01
9,POMO4,10,19,42,0.7857142857142857,0.6318843660680237,0.5319554848966613,True,-1.245840078616184,3,3,3145,2014-01-02,2026-08-21
9,POMO4,10,18,42,0.7857142857142857,0.6318843660680237,0.5319554848966613,True,-1.239997046395067,3,3,3145,2014-01-02,2026-08-21
9,POMO4,5,29,45,0.7777777777777778,0.629112447400512,0.5047619047619047,True,-1.233948465084366,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,36,45,0.7777777777777778,0.629112447400512,0.4873096446700508,True,-1.208345309014271,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,26,48,0.7708333333333334,0.6268797526841396,0.5047619047619047,True,-1.229551064015961,3,3,3150,2014-01-02,2026-08-28
9,POMO4,10,25,38,0.7894736842105263,0.6268117163983604,0.5319554848966613,True,-1.229351507904181,3,3,3145,2014-01-02,2026-08-21
9,POMO4,10,21,41,0.7804878048780488,0.6238625345659975,0.5319554848966613,True,-1.243496388719733,3,3,3145,2014-01-02,2026-08-21
9,POMO4,10,22,41,0.7804878048780488,0.6238625345659975,0.5319554848966613,True,-1.230776849585947,3,3,3145,2014-01-02,2026-08-21
9,POMO4,10,20,41,0.7804878048780488,0.6238625345659975,0.5319554848966613,True,-1.240025910907289,3,3,3145,2014-01-02,2026-08-21
9,POMO4,5,30,44,0.7727272727272727,0.6215570524344805,0.5047619047619047,True,-1.226751933803222,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,33,44,0.7727272727272727,0.6215570524344805,0.5047619047619047,True,-1.223898714656964,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,32,44,0.7727272727272727,0.6215570524344805,0.5047619047619047,True,-1.226544597333812,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,35,47,0.7659574468085106,0.6197427018764016,0.4873096446700508,True,-1.215241441406467,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,24,50,0.76,0.6183092518959619,0.5047619047619047,True,-1.225683442315987,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,21,50,0.76,0.6183092518959619,0.5047619047619047,True,-1.243496388719733,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,42,40,0.775,0.6154883226965773,0.4873096446700508,True,-1.227695576772028,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,29,48,0.75,0.6040406899728821,0.4873096446700508,True,-1.233948465084366,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,19,51,0.7450980392156863,0.6036657830559253,0.5047619047619047,True,-1.245840078616184,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,23,51,0.7450980392156863,0.6036657830559253,0.5047619047619047,True,-1.235516564944217,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,22,51,0.7450980392156863,0.6036657830559253,0.5047619047619047,True,-1.230776849585947,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,39,41,0.7560975609756098,0.5969537633763495,0.4873096446700508,True,-1.221787388014212,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,20,50,0.74,0.5965523212719342,0.5047619047619047,True,-1.240025910907289,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,28,47,0.7446808510638298,0.596504810028432,0.5047619047619047,True,-1.234319870259819,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,30,47,0.7446808510638298,0.596504810028432,0.4873096446700508,True,-1.226751933803222,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,33,47,0.7446808510638298,0.596504810028432,0.4873096446700508,True,-1.223898714656964,3,3,3152,2014-01-02,2026-09-01
9,POMO4,10,15,47,0.7446808510638298,0.596504810028432,0.5319554848966613,True,-1.214919255310803,3,3,3145,2014-01-02,2026-08-21
9,POMO4,3,27,52,0.7307692307692307,0.5897570445405818,0.4873096446700508,True,-1.22206793909328,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,25,49,0.7346938775510204,0.5891828588435797,0.5047619047619047,True,-1.229351507904181,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,31,46,0.7391304347826086,0.5886811523956377,0.4873096446700508,True,-1.222175307606684,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,32,46,0.7391304347826086,0.5886811523956377,0.4873096446700508,True,-1.226544597333812,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,37,43,0.7441860465116279,0.5882842789151403,0.4873096446700508,True,-1.211254362654975,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,41,40,0.75,0.5880380198485702,0.4873096446700508,True,-1.220185857233971,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,21,57,0.7192982456140351,0.5845710818499816,0.4873096446700508,True,-1.243496388719733,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,20,57,0.7192982456140351,0.5845710818499816,0.4873096446700508,True,-1.240025910907289,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,22,57,0.7192982456140351,0.5845710818499816,0.4873096446700508,True,-1.230776849585947,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,24,57,0.7192982456140351,0.5845710818499816,0.4873096446700508,True,-1.225683442315987,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,19,57,0.7192982456140351,0.5845710818499816,0.4873096446700508,True,-1.245840078616184,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,23,57,0.7192982456140351,0.5845710818499816,0.4873096446700508,True,-1.235516564944217,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,38,42,0.7380952380952381,0.5796033128823919,0.4873096446700508,True,-1.213585492725078,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,40,39,0.7435897435897436,0.5787261156214302,0.4873096446700508,True,-1.217497763733846,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,10,94,0.6808510638297872,0.5766890583839135,0.4873096446700508,True,-1.19438497319069,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,26,53,0.7169811320754716,0.5765225621350379,0.4873096446700508,True,-1.229551064015961,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,28,49,0.7142857142857143,0.5673702803535065,0.4873096446700508,True,-1.234319870259819,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,25,57,0.7017543859649122,0.5659735864224326,0.4873096446700508,True,-1.229351507904181,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,9,100,0.66,0.5584667322490411,0.4873096446700508,True,-1.183267022064938,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,11,82,0.6707317073170732,0.5581411993838856,0.4873096446700508,True,-1.196573731551967,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,8,105,0.6571428571428571,0.5581395591690135,0.4873096446700508,True,-1.169475398746264,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,7,114,0.6491228070175439,0.5541380006566541,0.4873096446700508,True,-1.151354348104327,3,3,3152,2014-01-02,2026-09-01
9,POMO4,10,14,50,0.7,0.5539176743388218,0.5319554848966613,True,-1.208378633664692,3,3,3145,2014-01-02,2026-08-21
9,POMO4,5,18,52,0.6923076923076923,0.5489760177833685,0.5047619047619047,True,-1.239997046395067,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,5,143,0.6293706293706294,0.5446859869461134,0.4873096446700508,True,-1.149368994183147,3,3,3152,2014-01-02,2026-09-01
9,POMO4,20,11,41,0.7073170731707317,0.5446260168346366,0.529505582137161,True,-1.196573731551967,3,3,3135,2014-01-02,2026-08-07
9,POMO4,10,8,74,0.6621621621621622,0.5428240463578772,0.5319554848966613,True,-1.169475398746264,3,3,3145,2014-01-02,2026-08-21
9,POMO4,20,27,30,0.7333333333333333,0.5411063486052486,0.529505582137161,True,-1.22206793909328,3,3,3135,2014-01-02,2026-08-07
9,POMO4,20,28,30,0.7333333333333333,0.5411063486052486,0.529505582137161,True,-1.234319870259819,3,3,3135,2014-01-02,2026-08-07
9,POMO4,20,26,30,0.7333333333333333,0.5411063486052486,0.529505582137161,True,-1.229551064015961,3,3,3135,2014-01-02,2026-08-07
9,POMO4,3,3,192,0.609375,0.5365038527398678,0.4873096446700508,True,-1.143086446704525,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,7,102,0.6372549019607843,0.536138408008344,0.5047619047619047,True,-1.151354348104327,3,3,3150,2014-01-02,2026-08-28
9,POMO4,10,7,77,0.6493506493506493,0.5321532241886502,0.5319554848966613,True,-1.151354348104327,3,3,3145,2014-01-02,2026-08-21
9,POMO4,5,10,81,0.6419753086419753,0.5277298149128913,0.5047619047619047,True,-1.19438497319069,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,12,78,0.6410256410256411,0.524424028548371,0.4873096446700508,True,-1.200942682888057,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,4,166,0.6024096385542169,0.5236658594506335,0.4873096446700508,True,-1.154320341485023,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,3,143,0.6083916083916084,0.5233254237662761,0.5047619047619047,True,-1.143086446704525,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,9,87,0.632183908045977,0.5220017345308364,0.5047619047619047,True,-1.183267022064938,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,5,117,0.6153846153846154,0.5209456697978256,0.5047619047619047,True,-1.149368994183147,3,3,3150,2014-01-02,2026-08-28
9,POMO4,5,8,93,0.6236559139784946,0.5171553860542104,0.5047619047619047,True,-1.169475398746264,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,6,125,0.608,0.5166901304289993,0.4873096446700508,True,-1.151633072777769,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,13,74,0.6351351351351351,0.5150697089640265,0.4873096446700508,True,-1.195771127060357,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,15,66,0.6363636363636364,0.5087394315103153,0.4873096446700508,True,-1.214919255310803,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,18,61,0.639344262295082,0.5062703405301053,0.4873096446700508,True,-1.239997046395067,3,3,3152,2014-01-02,2026-09-01
9,POMO4,5,4,124,0.5967741935483871,0.5049475378945654,0.5047619047619047,True,-1.154320341485023,3,3,3150,2014-01-02,2026-08-28
9,POMO4,3,14,72,0.625,0.5029859293712835,0.4873096446700508,True,-1.208378633664692,3,3,3152,2014-01-02,2026-09-01
9,POMO4,3,16,65,0.6307692307692307,0.5019993897009798,0.4873096446700508,True,-1.224974412756807,3,3,3152,2014-01-02,2026-09-01
10,RENT3,3,119,44,0.9545454545454546,0.8452684223410106,0.5216131369234485,True,-1.222016753813047,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,140,43,0.9534883720930233,0.8418885416913023,0.5216131369234485,True,-1.268516148044846,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,120,43,0.9534883720930233,0.8418885416913023,0.5216131369234485,True,-1.219966487426835,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,155,42,0.9523809523809523,0.838358040308346,0.5216131369234485,True,-1.299479915957107,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,157,42,0.9523809523809523,0.838358040308346,0.5216131369234485,True,-1.305958165195497,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,122,42,0.9523809523809523,0.838358040308346,0.5216131369234485,True,-1.22273719589194,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,156,42,0.9523809523809523,0.838358040308346,0.5216131369234485,True,-1.306309528023849,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,143,41,0.9512195121951219,0.8346666465821697,0.5216131369234485,True,-1.273960409043712,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,121,41,0.9512195121951219,0.8346666465821697,0.5216131369234485,True,-1.220959773741922,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,123,41,0.9512195121951219,0.8346666465821697,0.5216131369234485,True,-1.225391473126656,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,141,41,0.9512195121951219,0.8346666465821697,0.5216131369234485,True,-1.272215680124698,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,135,41,0.9512195121951219,0.8346666465821697,0.5216131369234485,True,-1.243967410239191,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,134,41,0.9512195121951219,0.8346666465821697,0.5216131369234485,True,-1.244294910410539,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,129,41,0.9512195121951219,0.8346666465821697,0.5216131369234485,True,-1.235949373538283,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,136,41,0.9512195121951219,0.8346666465821697,0.5216131369234485,True,-1.2511271797801,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,153,41,0.9512195121951219,0.8346666465821697,0.5216131369234485,True,-1.295396703979584,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,152,41,0.9512195121951219,0.8346666465821697,0.5216131369234485,True,-1.293298931568449,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,158,41,0.9512195121951219,0.8346666465821697,0.5216131369234485,True,-1.308488810715623,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,154,41,0.9512195121951219,0.8346666465821697,0.5216131369234485,True,-1.294937384483579,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,142,40,0.95,0.8308031360405823,0.5216131369234485,True,-1.270721842750807,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,124,40,0.95,0.8308031360405823,0.5216131369234485,True,-1.225185557756105,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,144,40,0.95,0.8308031360405823,0.5216131369234485,True,-1.274853695717348,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,150,40,0.95,0.8308031360405823,0.5216131369234485,True,-1.279089675814076,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,159,40,0.95,0.8308031360405823,0.5216131369234485,True,-1.31529671538874,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,147,40,0.95,0.8308031360405823,0.5216131369234485,True,-1.275502882458737,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,151,40,0.95,0.8308031360405823,0.5216131369234485,True,-1.288229091584768,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,148,40,0.95,0.8308031360405823,0.5216131369234485,True,-1.274269940033504,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,146,40,0.95,0.8308031360405823,0.5216131369234485,True,-1.277094211348414,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,145,39,0.9487179487179487,0.8267552186263942,0.5216131369234485,True,-1.275750870460161,4,5,4141,2010-01-04,2026-09-01
10,RENT3,5,138,39,0.9487179487179487,0.8267552186263942,0.5295965208987679,True,-1.262503767310322,4,5,4139,2010-01-04,2026-08-28
10,RENT3,3,128,39,0.9487179487179487,0.8267552186263942,0.5216131369234485,True,-1.234610248327216,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,125,39,0.9487179487179487,0.8267552186263942,0.5216131369234485,True,-1.22511497522143,4,5,4141,2010-01-04,2026-09-01
10,RENT3,3,127,38,0.9473684210526315,0.8225094096523592,0.5216131369234485,True,-1.231658438985646,4,5,4141,2010-01-04,2026-09-01
